"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g12738","g12738",2.87609444449801,5.2884265170342,6.35617154350335,6.43491316963087e-07,1.4311765956988e-05
"g19036","g19036",3.93921985486266,0.626645165552823,6.35180538648739,6.50479243716515e-07,1.44500418725604e-05
"g18774","g18774",-3.32182504635529,3.60249104870947,-6.34496364154482,6.61456225831441e-07,1.46765003291286e-05
"g20169","g20169",-4.22381586362115,-0.303344577619758,-6.34296995619536,6.64809614376789e-07,1.47334698108161e-05
"g6968","g6968",4.51945433831791,-3.25122081401676,6.34099694981103,6.68144217298277e-07,1.47898889375743e-05
"g19065","g19065",-3.64232529799303,1.22039673561378,-6.33864930479253,6.71813477952243e-07,1.48535741723191e-05
"g2780","g2780",-3.20457307100727,5.29761724904272,-6.33673017545284,6.74971274856979e-07,1.48906120078169e-05
"g23546","g23546",-2.85624765095571,1.77178134906962,-6.33666438965826,6.7507708179873e-07,1.48906120078169e-05
"g23508","g23508",-3.37565558940024,-1.63495453598788,-6.33337928284014,6.80557300420829e-07,1.49938529090366e-05
"g11232","g11232",2.39702022195341,2.79210165200971,6.33147584497624,6.83740482144193e-07,1.50463031686872e-05
"g9015","g9015",-2.30624395402337,5.69722494044583,-6.32991157016054,6.8637469974397e-07,1.50865641799527e-05
"g22385","g22385",-3.09077797266626,8.5028547560351,-6.32885592906032,6.88160586057767e-07,1.51081063559685e-05
"g8590","g8590",-4.38837739074109,0.0173212610827689,-6.32516560182748,6.94602987536455e-07,1.52317092553462e-05
"g14375","g14375",-1.96300540504856,6.78283075590485,-6.3239008245342,6.96593255216577e-07,1.5257508109878e-05
"g18388","g18388",-3.78922659432575,1.05936416160335,-6.32258687453753,6.98884539477743e-07,1.52898322411531e-05
"g13820","g13820",-5.3019768805778,0.0447707387193781,-6.31552663036359,7.11979054764248e-07,1.55581530277097e-05
"g16306","g16306",-4.16189401329149,3.00209451181547,-6.30327822087084,7.32954559172233e-07,1.5997863829942e-05
"g1823","g1823",-4.10554521659979,2.64159123841408,-6.30166008960347,7.35865136507862e-07,1.60427156330069e-05
"g13974","g13974",7.80311275562933,0.901022388789181,6.30533153198823,7.385382147579e-07,1.60776685734955e-05
"g7631","g7631",1.84519801529805,9.86577805185922,6.29977943350828,7.39183439668951e-07,1.60776685734955e-05
"g23629","g23629",4.4265266457841,-1.0988842278202,6.29905227190609,7.40711384361438e-07,1.60899834497658e-05
"g1482","g1482",-6.81474478411843,2.34507121667102,-6.30113293502963,7.41465982217595e-07,1.60899834497658e-05
"g22446","g22446",2.65127442572924,3.51271547294858,6.2913288891487,7.54723695371391e-07,1.63498451828345e-05
"g22944","g22944",-7.90285430743004,-1.40853975186539,-6.29661342706232,7.55185126051238e-07,1.63498451828345e-05
"g19583","g19583",2.39566672193889,7.62528344530653,6.28845569022859,7.60082596872144e-07,1.64209356112319e-05
"g2010","g2010",-2.83283870509361,4.03826449581225,-6.28838242095284,7.6022039098348e-07,1.64209356112319e-05
"g15264","g15264",4.24702559952994,-3.52760144335024,6.28598425581337,7.64865221253727e-07,1.65022532028609e-05
"g4364","g4364",2.57840009618493,6.04797472848547,6.28170617626861,7.72824717654214e-07,1.66548168175849e-05
"g18784","g18784",5.77588097841557,-0.541823069706307,6.27910042414931,7.79635820022707e-07,1.67823099765852e-05
"g14662","g14662",-4.88581924156771,1.89675336786732,-6.27691093392182,7.82533753975611e-07,1.68253731115697e-05
"g6155","g6155",3.79018266138941,-1.64708008577313,6.26891119322346,7.97623631813746e-07,1.71199594062789e-05
"g20586","g20586",3.22790762190184,-0.330975674026219,6.26866919665123,7.98060937708023e-07,1.71199594062789e-05
"g19827","g19827",-3.45255364831358,0.0452996240868285,-6.26766797710143,8.00041433408217e-07,1.71428306685379e-05
"g12470","g12470",6.40275918478623,0.496452566338618,6.2690429715335,8.00960503875983e-07,1.71429320629804e-05
"g11027","g11027",5.06204378318012,3.62579129050464,6.266707021968,8.02647365687765e-07,1.71594475020295e-05
"g8683","g8683",-3.29115536442649,3.06302097792476,-6.26550189117188,8.04318126013283e-07,1.71688462254383e-05
"g20243","g20243",-2.19382813735812,5.47556012253926,-6.2651955415017,8.04918440032014e-07,1.71688462254383e-05
"g8244","g8244",5.44024856904763,-0.554882155562664,6.26473375182701,8.07093697230159e-07,1.71956815106457e-05
"g4318","g4318",2.5230302253736,1.35390879890525,6.25918296044216,8.1694007758946e-07,1.73857088702892e-05
"g6036","g6036",5.73587173945186,2.06511272009358,6.25568056892368,8.2590457055117e-07,1.75565587225214e-05
"g12725","g12725",-4.88989823647629,-0.761531615293967,-6.25233914159408,8.31416265831238e-07,1.76537073251075e-05
"g19302","g19302",5.31766843522386,0.239331464169763,6.2516701261467,8.33325330787611e-07,1.76742269535485e-05
"g10142","g10142",-3.35715849298531,-0.784454142305366,-6.24916315548044,8.37391287859233e-07,1.77403946396302e-05
"g5227","g5227",-3.58687956422404,8.40280130096834,-6.24776182310683,8.40305442157141e-07,1.77820392042937e-05
"g1489","g1489",-3.29551081357525,7.42436591429174,-6.24509108496614,8.45844419711023e-07,1.78790721816933e-05
"g14959","g14959",-3.57124220364878,5.91627952791091,-6.24234095695385,8.51619420661313e-07,1.7980869952679e-05
"g17849","g17849",-4.27076227491362,1.31174970424777,-6.23940545093491,8.57961783401098e-07,1.80944043610654e-05
"g5083","g5083",-2.83358874682674,5.03909168493129,-6.23781863488465,8.61154591795509e-07,1.81413342040157e-05
"g4429","g4429",5.77991158845938,3.39075436392666,6.23816988273438,8.62493109936726e-07,1.81491395266035e-05
"g19587","g19587",1.67306352658798,5.70218979096323,6.23570508117669,8.65658152214864e-07,1.81953191657808e-05
"g14556","g14556",1.56294105119784,10.4755769550097,6.23386414820893,8.6960102096103e-07,1.8257726250838e-05
"g18432","g18432",2.45421967770186,2.82392193516051,6.23307695373261,8.71292637575037e-07,1.82727803824322e-05
"g19116","g19116",-2.57905141956593,6.43151439482214,-6.22630937811723,8.85974101497768e-07,1.85599200323817e-05
"g11906","g11906",-4.03053127619271,7.0592818817612,-6.22331445191628,8.9265241036569e-07,1.86789509396722e-05
"g19514","g19514",-2.81227492659997,6.78708744524501,-6.22120492186096,8.97214460610891e-07,1.87461338503469e-05
"g23386","g23386",-4.94398688417023,0.248750265774532,-6.22122244948342,8.97862723217853e-07,1.87461338503469e-05
"g1211","g1211",-4.65791069378169,-3.64142013530206,-6.22044903790407,8.99306024968828e-07,1.8755382271569e-05
"g12434","g12434",-7.6695188132712,0.232267834983717,-6.22370634092594,9.02637567167803e-07,1.88039463853657e-05
"g1170","g1170",3.63674834843615,-0.182174728944736,6.21813037818392,9.04085519565181e-07,1.88132068882659e-05
"g15881","g15881",-3.38008510457428,2.89006661091693,-6.21580277622334,9.09279646477837e-07,1.89003149576641e-05
"g3792","g3792",-3.35844919038243,2.74118052564088,-6.21422448600083,9.12831169089252e-07,1.89531246835597e-05
"g10725","g10725",-3.84498441394248,0.702092860650409,-6.21246711396367,9.16854328216902e-07,1.90155993359941e-05
"g12435","g12435",1.74059736073802,6.19578022146789,6.2093197386329,9.23949878973245e-07,1.9141391823923e-05
"g4398","g4398",-4.94258802996309,0.306430093097143,-6.20918879785069,9.24961384205783e-07,1.9141391823923e-05
"g6126","g6126",5.95048647028308,0.711441442832343,6.20350352690002,9.40135576043609e-07,1.94339602152609e-05
"g12327","g12327",8.48906688659768,-2.16763393260326,6.20887713176444,9.43055132463753e-07,1.94728421570076e-05
"g18918","g18918",-5.29268577762398,0.52639957918825,-6.19996863865186,9.46807194000196e-07,1.95288097693176e-05
"g17223","g17223",2.03812775191203,6.74224696319583,6.19858960928807,9.48783520749863e-07,1.95468242345614e-05
"g8404","g8404",-2.55583918241061,2.7849833818579,-6.19817118322529,9.49765687646565e-07,1.95468242345614e-05
"g13958","g13958",-5.09238644916904,-1.10686972263186,-6.19778775253181,9.51604312053862e-07,1.95617476764902e-05
"g7382","g7382",3.8385650683247,-4.08540671430501,6.19700289743782,9.52577504327461e-07,1.95617476764902e-05
"g241","g241",6.4492246764954,1.45799387274879,6.19810512957111,9.54615019817302e-07,1.95821411450269e-05
"g10378","g10378",-4.30212170688985,4.0368546088879,-6.19304201645035,9.6210491236984e-07,1.97142131169641e-05
"g6442","g6442",-4.53391239954123,1.62547815334403,-6.19032654017364,9.68728316083708e-07,1.98282611334645e-05
"g22135","g22135",-1.97878258584482,2.67691158707705,-6.18794139448964,9.74099049080213e-07,1.99024806538011e-05
"g7963","g7963",-2.94824705020673,4.38755901341449,-6.1877378554555,9.74591394211896e-07,1.99024806538011e-05
"g3085","g3085",-6.07508326851913,-2.39431022327012,-6.18873618712702,9.75538947188822e-07,1.99024806538011e-05
"g17370","g17370",-3.62602700729168,-1.12622454953399,-6.18226111214988,9.87918167021234e-07,2.0133127949436e-05
"g1931","g1931",-4.89766329150151,2.15967880359999,-6.17803077537803,9.99006840458306e-07,2.03370024448999e-05
"g16730","g16730",4.49866194261332,-3.63682279842859,6.17741805082156,1.00014109072771e-06,2.03380100976723e-05
"g17641","g17641",-3.72549007580152,1.16921917803544,-6.17652600664779,1.00205125848714e-06,2.03547768638954e-05
"g10376","g10376",-3.95186220910984,5.65063082737891,-6.17504839426334,1.00576897347624e-06,2.04081845061753e-05
"g2060","g2060",-2.05251188892906,6.07072295735219,-6.17283296319365,1.01120254170551e-06,2.04962556264179e-05
"g6393","g6393",4.21326927408077,-3.65145723541628,6.17229991009189,1.01272623528018e-06,2.0497903739347e-05
"g2305","g2305",-6.19533264960903,-1.67174182481839,-6.17351268289828,1.01347041262866e-06,2.0497903739347e-05
"g17482","g17482",3.15538981390215,0.582807887128486,6.16934983595567,1.01996399077138e-06,2.0607009550617e-05
"g16108","g16108",-3.10317820802165,3.8772848792433,-6.16579516312847,1.02897808232902e-06,2.07667492632797e-05
"g16307","g16307",-3.17649205856408,3.95082775185097,-6.16442985899731,1.03246408775378e-06,2.08136143354921e-05
"g17340","g17340",-4.04625330030417,5.07894930673355,-6.16406437258324,1.03352045156239e-06,2.08136143354921e-05
"g10797","g10797",-3.75149296899117,2.14470900251668,-6.16353054000116,1.03481472236026e-06,2.08173189158073e-05
"g3789","g3789",-2.52186827387549,4.37304787714287,-6.16219220460154,1.03819426310185e-06,2.08629198702e-05
"g5268","g5268",-3.34662449908319,4.92656539605152,-6.16061107172037,1.04228016603384e-06,2.09226026048913e-05
"g15667","g15667",4.8172665429289,-0.887830034227335,6.15898339422801,1.04715056301027e-06,2.09978886693899e-05
"g19271","g19271",5.03949766426811,-3.31329795071468,6.15622425885135,1.05463519741125e-06,2.11253796113926e-05
"g8720","g8720",1.86944662591945,4.64142434351716,6.14743703038933,1.07683974761136e-06,2.15471381301658e-05
"g20335","g20335",-3.80806282416063,1.37704570145636,-6.144545723003,1.08465220607334e-06,2.16803243194765e-05
"g18490","g18490",-7.33969136926916,0.571722342085632,-6.14536182435581,1.09348804886968e-06,2.18336607329687e-05
"g18747","g18747",-3.9021896620201,-0.690831164669954,-6.1391589698867,1.09925213232042e-06,2.19254023711442e-05
"g2769","g2769",-4.102133806035,2.01097662709513,-6.13735388747379,1.10424818376944e-06,2.20016463310236e-05
"g8524","g8524",7.62539838434369,1.24860138601355,6.13440104411341,1.12602174130083e-06,2.24116577788208e-05
"g832","g832",-5.13492248866497,3.319252141746,-6.12776579246744,1.13189199627453e-06,2.25046055547733e-05
"g12691","g12691",-4.76347174884547,-1.71280064497167,-6.12615360831814,1.13585620398814e-06,2.25594999667093e-05
"g1822","g1822",-3.2236523505572,4.05496999543407,-6.12400288955632,1.14125632251526e-06,2.26308180801e-05
"g18329","g18329",5.55495712762175,0.825451720750959,6.12457986683632,1.14186110746038e-06,2.26308180801e-05
"g18890","g18890",-2.94034259891774,1.64044954818392,-6.12284306565021,1.14453724842468e-06,2.26599037705538e-05
"g16770","g16770",-5.51578169311296,2.49392565558327,-6.12281404844808,1.14676533608282e-06,2.26800667576126e-05
"g6522","g6522",-1.89705885613667,5.50306329475366,-6.12070889058034,1.1506097508821e-06,2.27321203575222e-05
"g4602","g4602",6.78999653133707,-0.878858555442684,6.12165887027399,1.15580802133898e-06,2.28107837811415e-05
"g1791","g1791",1.81665552338582,7.35248817707244,6.11629919249435,1.16326546207407e-06,2.29338213968735e-05
"g13733","g13733",7.5078992299539,2.67847388401451,6.11914690783737,1.16848632179476e-06,2.30125525707247e-05
"g14962","g14962",-4.65568399250328,2.00476863803688,-6.11290157379765,1.17369472420779e-06,2.30908734356473e-05
"g5560","g5560",-3.80699235911983,-1.90793218667791,-6.10939277610503,1.18345009743355e-06,2.32583919043832e-05
"g16284","g16284",-3.20476072901382,3.31749537993285,-6.10595409642539,1.19352260196673e-06,2.34317856170412e-05
"g21045","g21045",-3.61828093954051,3.64161923187247,-6.10340469324763,1.20113415937051e-06,2.35565526715876e-05
"g3230","g3230",-2.64266164702098,4.84143967390456,-6.09724478888991,1.21959915362967e-06,2.38936933452484e-05
"g913","g913",-7.10612850647911,-1.85506098676039,-6.09587523013576,1.23464197159641e-06,2.41631548282475e-05
"g9870","g9870",3.07723856260857,2.0642760100155,6.09093414451316,1.23886594947423e-06,2.42205398192829e-05
"g2654","g2654",-2.57933209144629,3.35825387835242,-6.08956555761408,1.24307922122947e-06,2.42775961654494e-05
"g21257","g21257",-4.8664882160955,6.43860532676128,-6.08566053498297,1.25611945207573e-06,2.44827780921131e-05
"g7835","g7835",-2.37443742383596,5.73796580790538,-6.08533933393734,1.25619673180505e-06,2.44827780921131e-05
"g4988","g4988",-3.34830479656591,2.86950544884328,-6.0830871070459,1.26326200959293e-06,2.4594911129655e-05
"g13897","g13897",-4.69527803481353,2.46311613846325,-6.081268334024,1.26965827550771e-06,2.4693799800305e-05
"g10627","g10627",1.64114434048483,5.91064010583936,6.07946349466511,1.27466875988584e-06,2.4765559149326e-05
