"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g10916","g10916",5.19358796911463,-3.34101751860989,6.52159373745265,4.29753596982124e-07,0.000113485213941096
"g3974","g3974",-4.76843328305109,-3.29313541141941,-6.44843831266992,5.13536002849916e-07,0.000133726201631015
"g15527","g15527",5.49901802728379,-2.6841804646777,6.4314093360018,5.35937857628247e-07,0.000137647930036603
"g11372","g11372",6.44081248572941,-1.75444904525769,6.38979848047029,5.95169428800803e-07,0.000150795021899814
"g9804","g9804",2.73664858347985,3.08421976938602,6.35500450247838,6.45337560043179e-07,0.000161325785509994
"g17443","g17443",-4.35697589971654,-0.380782077091976,-6.33751856607574,6.73815876469884e-07,0.000166228603525446
"g23417","g23417",7.0194801074689,-2.34025751359881,6.32330619149549,7.028351992756e-07,0.000171135807158678
"g1574","g1574",3.61094867397842,0.0246346491591159,6.25468568882416,8.26077062239721e-07,0.000195244637205229
"g16809","g16809",-7.61638900069173,-1.86301277238828,-6.257980526767,8.28950773602315e-07,0.000195244637205229
"g18640","g18640",-3.62059753383261,-0.440473539664121,-6.25125978696652,8.33088216780538e-07,0.000195244637205229
"g2001","g2001",6.90492470561991,-2.72651794701905,6.09452255570686,1.23726272894517e-06,0.000286388134629543
"g6525","g6525",9.568930598389,0.473434622623617,6.09660138544033,1.26163920736473e-06,0.000288469189010747
"g18588","g18588",4.50252176661338,-2.65353997623433,6.05001795254284,1.3720097329155e-06,0.00030992542749919
"g23414","g23414",6.37825959160211,-2.75937452441249,6.04653495914788,1.39035841325881e-06,0.000310331308216541
"g507","g507",8.42392964549532,-0.714225527089011,5.97899075857679,1.67103689656805e-06,0.0003685914208677
"g11892","g11892",4.58782990786032,-1.76747977239536,5.95794113748026,1.72607131406765e-06,0.000376303617063423
"g10961","g10961",6.51578745825499,-2.40948012486808,5.95042539595086,1.76843077162463e-06,0.000378954242751589
"g5232","g5232",11.0857285435075,0.390216860757181,5.96767431631728,1.77865344083097e-06,0.000378954242751589
"g20623","g20623",10.5354496800103,0.0109717965714042,5.9466752866027,1.86016871060779e-06,0.000391868574777365
"g2159","g2159",-6.09604446645942,-2.21271027732664,-5.87176406482561,2.14915859711089e-06,0.000447717494858133
"g16189","g16189",3.06272046456468,0.995244330336436,5.85351095943464,2.2402853010598e-06,0.000460526058962824
"g16062","g16062",5.82335898846602,-1.89955677142761,5.85133012953261,2.25976838362471e-06,0.000460526058962824
"g15268","g15268",4.25732372699387,-3.63157049583575,5.79510563403149,2.5945634927642e-06,0.0005230695798477
"g3121","g3121",3.96457186850106,-0.618836877750014,5.75153756004623,2.89444382157233e-06,0.000573098763210434
"g506","g506",5.49176975571772,-1.24530603233324,5.7511078006465,2.9038552725474e-06,0.000573098763210434
"g6175","g6175",-2.3318939260659,1.32508901213711,-5.73776046879984,2.99611540824363e-06,0.000585147581137082
"g20011","g20011",4.22067106777585,-3.41094975879408,5.71604012315643,3.16537937391943e-06,0.000611831936923871
"g6210","g6210",4.59009317959636,-3.09865553470852,5.69768887419175,3.31623539177047e-06,0.000634449973064332
"g11595","g11595",4.15113202932948,-3.17718893260373,5.67012929165248,3.55358631915673e-06,0.000672991817150197
"g23106","g23106",-2.19984416022317,1.94982262766296,-5.65231742762574,3.71603225654876e-06,0.000696718887780327
"g2870","g2870",4.12018530274621,1.61676759817881,5.62861133705448,3.94615623694144e-06,0.000732539438479358
"g9541","g9541",4.3798438310768,-2.41046458135792,5.5928081769964,4.32070886735765e-06,0.000794205593667535
"g6396","g6396",2.58364183745151,1.70857942718317,5.57506260132041,4.51711114454386e-06,0.000816586354644269
"g6726","g6726",-2.94920887496953,7.40215997916857,-5.57323968635552,4.53800701510973e-06,0.000816586354644269
"g17025","g17025",-5.30797371181362,-2.81551961384363,-5.57100631329003,4.5731274861405e-06,0.000816586354644269
"g7175","g7175",4.06428725826558,-3.78468243243839,5.55242008005958,4.7845602139372e-06,0.00084628037218027
"g18587","g18587",3.16416199536608,-4.1905898192569,5.45500964774003,6.12360542442076e-06,0.00107300446824733
"g1248","g1248",-4.43866800477078,-4.29334768878793,-5.43061970731717,6.51847156409349e-06,0.00113161873477027
