"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g17872","g17872",-4.34958584047702,-2.27177931689396,-6.96200892920251,1.48520904664583e-07,4.69373993712798e-06
"g5847","g5847",-2.6429597554574,0.450691618770878,-6.96142379281713,1.48705612174197e-07,4.69373993712798e-06
"g6046","g6046",1.96119793599784,7.73960686056233,6.94957109931137,1.5296876885123e-07,4.82018730620454e-06
"g22271","g22271",5.15690449152862,-3.20013134561818,6.94622800418101,1.54303567701132e-07,4.8537045874422e-06
"g11737","g11737",1.71020595453561,7.48656990401984,6.94465473513899,1.54773540878663e-07,4.8537045874422e-06
"g21131","g21131",6.20426921610471,0.0120231635638597,6.94570041418886,1.54809074792812e-07,4.8537045874422e-06
"g16737","g16737",6.19147471907318,0.868518234495535,6.94408281524585,1.5540240272887e-07,4.85833722828785e-06
"g19055","g19055",-5.8398426267649,-0.676152737945847,-6.9435206385097,1.55475083309654e-07,4.85833722828785e-06
"g19227","g19227",3.80090308434515,3.10137382633816,6.93791171197745,1.57289883844799e-07,4.90522763961997e-06
"g1076","g1076",-2.96209624454923,-1.18917212979894,-6.93734094442099,1.57498908691195e-07,4.90522763961997e-06
"g12167","g12167",2.58022295349014,-0.181699632348634,6.93258137814935,1.59298515326183e-07,4.95304786708228e-06
"g1350","g1350",1.79664570894796,7.16069923328678,6.92476495253825,1.62299881962187e-07,5.03801405117392e-06
"g9246","g9246",3.44686265145317,4.30604275018558,6.90958668934756,1.68295947530239e-07,5.21550532271809e-06
"g11932","g11932",5.40583454623448,-0.846762012263107,6.9002554431928,1.72273018869926e-07,5.32994526533374e-06
"g18522","g18522",6.97946479628833,-0.576911366749664,6.8950429476497,1.75239284506127e-07,5.41278640066783e-06
"g8698","g8698",-3.14590279720416,1.21563345073408,-6.8828165034119,1.79424039726165e-07,5.5329298039899e-06
"g12756","g12756",4.47873017668299,-3.08842271415824,6.88119334083327,1.80160324645286e-07,5.54412670168015e-06
"g18583","g18583",4.37085815828704,-0.988768446711247,6.88066889304401,1.80378542216912e-07,5.54412670168015e-06
"g20623","g20623",12.0165277425775,0.0109717965714042,6.90078907335679,1.81372350304046e-07,5.56554860204674e-06
"g12910","g12910",6.43475456311554,-2.71115404542917,6.87761245541592,1.82315931037832e-07,5.58536175004628e-06
"g17239","g17239",5.09052010445221,-0.107596945940448,6.8492789912212,1.94565876019295e-07,5.94311230981411e-06
"g4034","g4034",-3.08651975274332,1.70903000175582,-6.84886663743585,1.94627497905268e-07,5.94311230981411e-06
"g12799","g12799",-5.34735000883913,-2.13990734099996,-6.84780766186573,1.95316663955389e-07,5.95445875203184e-06
"g5232","g5232",12.5782910490148,0.390216860757181,6.86930750163825,1.97141895466185e-07,6.00034642547972e-06
"g15677","g15677",5.34721977978476,1.31367749158242,6.83593178328261,2.0096178134898e-07,6.10669763129989e-06
"g16188","g16188",-2.1972005140091,5.00975016400507,-6.83133221413398,2.02988437833896e-07,6.15830132839435e-06
"g21538","g21538",4.68644199813695,1.97014110643414,6.81950076689178,2.08906989577828e-07,6.3276205938525e-06
"g15080","g15080",-3.26451061130357,3.32305294696726,-6.79958423030968,2.19074214987895e-07,6.62487493033555e-06
"g17204","g17204",-2.68522571037401,2.48590490866289,-6.7967352405562,2.20578696236583e-07,6.65509930448887e-06
"g7410","g7410",5.77806947290357,2.01115568449199,6.79700301760048,2.20835251806927e-07,6.65509930448887e-06
"g2540","g2540",5.99167599784368,0.82395536024288,6.79664406949,2.21138560280365e-07,6.65509930448887e-06
"g15704","g15704",-1.71519326531633,4.61777248185837,-6.79332008056805,2.2239737489454e-07,6.682257022272e-06
"g15864","g15864",7.45025626081477,3.94842239245791,6.79531966539686,2.23189378389667e-07,6.69532424868459e-06
"g16726","g16726",6.81371010647296,3.58886340549989,6.7915649208306,2.24491405305101e-07,6.72362517262835e-06
"g23148","g23148",-2.63292077925783,6.97856236347228,-6.78731057127256,2.25634995007415e-07,6.74709812024566e-06
"g3201","g3201",4.20644520612269,-1.17310782050045,6.7846170101722,2.27129033966612e-07,6.78095900929937e-06
"g17104","g17104",-2.87332526952244,2.11515026741756,-6.77649143655796,2.31585695286045e-07,6.90302098715112e-06
"g4318","g4318",2.63581918118162,1.35390879890525,6.7723683662167,2.3389521738908e-07,6.96079592194899e-06
"g19949","g19949",8.42312416848286,1.55846117816582,6.77392152928318,2.36589807450751e-07,7.02982931837422e-06
"g5934","g5934",-4.33848622852321,0.460895670987677,-6.76497214876627,2.38137215697515e-07,7.06461179922896e-06
"g1162","g1162",4.65576827335454,-3.86857227787487,6.74951749337331,2.47210389800421e-07,7.3221920985278e-06
"g21590","g21590",-2.15335846132428,2.25330190931035,-6.74708529685161,2.48581731185971e-07,7.35119696846337e-06
"g19136","g19136",1.8790599992321,6.35480009564018,6.73295680410585,2.57195393063124e-07,7.59394712526063e-06
"g6509","g6509",4.90957695909862,0.80077292055646,6.7271054292968,2.60990455362917e-07,7.69388372264047e-06
"g12930","g12930",7.00602920271529,2.53817714897956,6.7184548277487,2.68013204446105e-07,7.88850795943488e-06
"g16809","g16809",-8.22330552276299,-1.86301277238828,-6.71958452367711,2.69345429605037e-07,7.91529382392607e-06
"g2159","g2159",-7.41507283763511,-2.21271027732664,-6.71538377932005,2.70604260004841e-07,7.93984236436738e-06
"g17215","g17215",-6.09071483872826,-1.69922042702463,-6.71122166827099,2.71774689915983e-07,7.96172447067932e-06
"g11608","g11608",3.93451463880535,-3.89581588140806,6.70289715495316,2.76566813373494e-07,8.08947142580286e-06
"g19690","g19690",2.5808531529765,3.89848894055687,6.69050781994583,2.8495357056197e-07,8.321798277985e-06
"g7135","g7135",3.5345873808248,0.740460004236476,6.67745169073561,2.94097001883641e-07,8.57546607825253e-06
"g9057","g9057",-2.35268104899776,5.11379232355591,-6.67409624061935,2.96488475100229e-07,8.63177394356241e-06
"g20243","g20243",-2.29890881268795,5.47556012253926,-6.6719275483635,2.980479852961e-07,8.663723529173e-06
"g7299","g7299",-3.26540064571773,0.566367214910136,-6.67063393257787,2.98983954730203e-07,8.67747703906592e-06
"g22865","g22865",-3.19061122285721,3.86549354025204,-6.66819715290851,3.00751379709889e-07,8.71528225375689e-06
"g22370","g22370",5.0123293476356,-3.47144219124456,6.66480109706107,3.03430940448867e-07,8.77657451204961e-06
"g239","g239",11.0623641002172,0.44245840209078,6.68223147415521,3.0380270192118e-07,8.77657451204961e-06
"g23615","g23615",7.91608693677863,-1.26353446675042,6.65550192123173,3.13851265407481e-07,9.04043531589639e-06
"g21216","g21216",1.95447859879246,3.48476449731068,6.65012199903216,3.14201335892727e-07,9.04043531589639e-06
"g20805","g20805",2.27156494153084,6.0126986337323,6.64988354134475,3.14382837802786e-07,9.04043531589639e-06
"g14503","g14503",4.19689746675718,4.75543964786477,6.64030579944883,3.21803488417595e-07,9.2396532991447e-06
"g2908","g2908",1.99047863002076,5.68588888752179,6.63682267036083,3.24489142123632e-07,9.30251823497855e-06
"g20565","g20565",2.04692215240385,4.76524669123749,6.63296435653318,3.27537607366312e-07,9.37557648932976e-06
"g12468","g12468",7.85313521276586,0.744416878572149,6.63544061843126,3.29361391781227e-07,9.4134096562595e-06
"g13720","g13720",2.86344305203872,5.23100719210133,6.62679635934398,3.32472019893363e-07,9.48785068642414e-06
"g10916","g10916",5.23357726515013,-3.34101751860989,6.62560007919939,3.33754125759164e-07,9.50996368367563e-06
"g14827","g14827",2.82635007665417,3.03817829573764,6.62328837986992,3.35311976615205e-07,9.53985470342712e-06
"g3758","g3758",-4.77655033745537,-3.19782779021197,-6.61988320607288,3.38243478048026e-07,9.60867722715521e-06
"g15998","g15998",-2.6906588697728,4.92865744133885,-6.60375559705235,3.51584008596764e-07,9.97253945110548e-06
"g2884","g2884",-2.54255564833147,7.18483458937407,-6.60111470851333,3.53844975381166e-07,1.00215097332651e-05
"g1344","g1344",4.40165493175274,-0.226125451302827,6.59044559963524,3.63209363688604e-07,1.02712101957732e-05
"g15723","g15723",2.6696780789375,6.65106997831121,6.58872141750534,3.64655423577824e-07,1.02965730973805e-05
"g9523","g9523",5.96055408101105,3.30340594049698,6.58755762681336,3.66593257203269e-07,1.03357247809084e-05
"g10125","g10125",5.09741288499208,3.19583761349437,6.58506688000093,3.68196908376425e-07,1.03653511038282e-05
"g19583","g19583",2.46012493503096,7.62528344530653,6.58313500354662,3.69637826223067e-07,1.03903142486601e-05
"g18572","g18572",6.91486998912545,0.0394130099981944,6.58341293281621,3.7165463983369e-07,1.04313665303022e-05
"g14710","g14710",2.33624540417302,5.67965934066805,6.57693834541136,3.75245828180068e-07,1.05164185837789e-05
"g19037","g19037",5.45246399381949,-2.71551614628037,6.56634421861543,3.85551058168354e-07,1.07890996859679e-05
"g10768","g10768",-4.40562705782746,0.343482466046472,-6.55987196924327,3.91230140496896e-07,1.09317047752255e-05
"g21195","g21195",-3.56620014970693,4.70401206835175,-6.54154035589683,4.08995556263939e-07,1.14110977446318e-05
"g10798","g10798",-3.94296297071994,0.837270401511091,-6.52510147178228,4.25723224071126e-07,1.18601556138329e-05
"g5920","g5920",1.83884613324692,5.67239849202103,6.52328906616285,4.27576730045999e-07,1.18941188599888e-05
"g4721","g4721",-5.27586340819459,-1.97488327923395,-6.5184070387059,4.33157993299166e-07,1.20315247649868e-05
"g2822","g2822",9.02126124416616,1.97572249664313,6.5212094155011,4.3938622659432e-07,1.2186467991741e-05
"g13974","g13974",8.01647167798268,0.901022388789181,6.51400249705968,4.43237543602823e-07,1.22751265952871e-05
"g18640","g18640",-3.65677948140814,-0.440473539664121,-6.50232775606536,4.50006557300426e-07,1.24442078802739e-05
"g20392","g20392",-2.47871117952097,3.60052109694766,-6.49566425158322,4.57367200357113e-07,1.26291275986679e-05
"g3416","g3416",2.51713407006534,2.08225030503522,6.49433726480295,4.58850363114668e-07,1.26514492029955e-05
"g20011","g20011",4.57311718451985,-3.41094975879408,6.48561320293923,4.68878125372327e-07,1.29089515016237e-05
"g5492","g5492",2.94583094992459,4.27279699575607,6.48424686690394,4.70290423232381e-07,1.29288491864867e-05
"g11595","g11595",4.51957148082532,-3.17718893260373,6.47416650090437,4.82151479269233e-07,1.32355169616674e-05
"g16731","g16731",7.17632749782979,4.72303747798867,6.47604631722659,4.83574396962682e-07,1.32551701296101e-05
"g10961","g10961",6.91734732045512,-2.40948012486808,6.4638075796212,4.97565355936752e-07,1.36187632970192e-05
"g21569","g21569",6.65869036769853,2.15798425673119,6.46261284859981,4.98398746015121e-07,1.36216881764395e-05
"g22863","g22863",9.46031856129865,-2.38996805545462,6.47027856680845,5.00011986542409e-07,1.36458875337462e-05
"g12078","g12078",-2.68959508805634,0.469861541615399,-6.45728519316657,5.02303439816264e-07,1.36884988272022e-05
"g1126","g1126",9.25992178454334,-3.03328825672085,6.45674203542033,5.15777707254196e-07,1.40352920657604e-05
"g3036","g3036",2.55290005012952,0.500201910920298,6.44456394421819,5.18170868418604e-07,1.40799791477977e-05
"g1889","g1889",5.19603472769364,-0.464270474981642,6.44382460083814,5.19624994103515e-07,1.40990579080272e-05
"g12738","g12738",2.89776629884887,5.2884265170342,6.43359573310672,5.32261938899857e-07,1.44210680526494e-05
"g4971","g4971",2.44994752698495,5.70645889403373,6.42761450170667,5.40109158282527e-07,1.46013046636817e-05
"g14839","g14839",6.89741533612268,0.876053637707883,6.42963265769424,5.40930523919744e-07,1.46013046636817e-05
"g6708","g6708",4.81746694265316,-2.51068024495974,6.42697316694458,5.41250559563646e-07,1.46013046636817e-05
"g3391","g3391",-3.77446986506113,4.4942186990224,-6.42008847130056,5.50177331808106e-07,1.48207971179169e-05
"g8748","g8748",3.68275037724193,-2.54832809454763,6.41526410064685,5.56708361545092e-07,1.49752153093385e-05
"g23495","g23495",-4.07824083149603,-1.11972518510534,-6.41280593860951,5.60112718766936e-07,1.50452053927812e-05
"g6627","g6627",5.71257639422598,-0.788633542592228,6.39965805355685,5.79566608948339e-07,1.55454854809333e-05
"g20873","g20873",3.15608733700611,1.6433441458199,6.39325811761899,5.87529478727345e-07,1.57365574237985e-05
"g10822","g10822",6.34422446696145,0.802525300382561,6.38838589598187,5.97005163511613e-07,1.59675460922671e-05
"g4501","g4501",5.63296037047055,5.59272761921863,6.38662028668146,5.98282236277412e-07,1.59789083304348e-05
"g15202","g15202",2.54820901102809,6.66334076347223,6.38280225256277,6.02783615591673e-07,1.6076230453383e-05
"g13898","g13898",6.82250373895581,2.04244292338359,6.37573158146969,6.17163393115493e-07,1.64363586044352e-05
