"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g77","g77",2.62878067849908,-4.35021494101041,2.76361762426139,0.00533795649067538,0.0338799411793069
"g20713","g20713",-1.75127099545894,1.59259247522721,-2.7628718371993,0.00534616612121227,0.0339205646722873
"g5037","g5037",-1.67638094333539,0.312146994030023,-2.76202922128773,0.00535664747191127,0.0339755695029988
"g14250","g14250",-2.2428418784062,-0.799287049833003,-2.76110747920903,0.00536821902889831,0.0340374496357167
"g2241","g2241",-1.33129250548172,4.182463829117,-2.7603805985557,0.00537721109818605,0.0340829380932692
"g7406","g7406",-2.76159129008381,-2.07080164497029,-2.76020582851397,0.00538141979366081,0.0340980870940678
"g4725","g4725",-1.81211417926979,1.96268770184685,-2.75737953739031,0.00541483583074728,0.0342982287130678
"g1253","g1253",-3.06093526792918,0.145481909616957,-2.7575632571595,0.00541899072374498,0.0343129540964183
"g14389","g14389",1.34260824502744,6.77329316691723,2.75628216190691,0.00542865502228897,0.0343625432183983
"g18794","g18794",-1.49983089141424,1.10401742317417,-2.75602555963339,0.00543189130982624,0.0343714242888735
"g5295","g5295",-1.4787324952455,5.18460209599778,-2.75469124129268,0.00544874918635134,0.0344664637297238
"g1956","g1956",-2.2943055604402,1.63288932819801,-2.75113358506108,0.00549407327926089,0.0347414434781998
"g20006","g20006",-1.86157422605584,1.31176655658583,-2.75064747735817,0.00550014137877308,0.0347680885740447
"g20452","g20452",-1.90221940452379,4.62460508499896,-2.75027722714512,0.00550487051159836,0.0347862545405992
"g18925","g18925",-1.76069213586852,1.94419057722803,-2.7474060264266,0.00554166478191104,0.0350069652951651
"g14966","g14966",-2.03022381825068,5.14102928274289,-2.74684265722369,0.00554892286244335,0.0350410086722635
"g645","g645",-2.01194904804644,-0.511596810478773,-2.74652190021786,0.00555305085865096,0.0350552695450663
"g20447","g20447",-2.82327571030512,-1.47525961974487,-2.745142028914,0.00557370155690668,0.035173790134784
"g3579","g3579",-1.7164604063418,1.13162272920171,-2.74242634335381,0.00560603262791769,0.0353659171402519
"g21712","g21712",2.43910298511411,-3.9707983855793,2.74067318864604,0.00562926235003586,0.0355005179282954
"g18216","g18216",3.11532147711348,-4.37083725361176,2.74101114415465,0.00563281362438055,0.0355109692816109
"g2339","g2339",3.79846154986529,-2.95865719086037,2.74312359833969,0.00563885313306196,0.0355370949216063
"g19006","g19006",1.33970061419619,6.39368780454408,2.7396129542889,0.00564270956697273,0.0355494494862808
"g4078","g4078",-1.83687579180484,1.90523427417764,-2.7370882008821,0.00567581699429937,0.0357460170729321
"g20812","g20812",-1.78550672172672,3.72690505410092,-2.73536308214715,0.00569854278747835,0.035877091579057
