"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g3671","g3671",2.8542739312882,-3.8058004169837,4.64654051575258,4.37930903047335e-05,0.0050083293690542
"g13388","g13388",-3.13171549656018,-0.890396285055639,-4.64571060773011,4.38894162305428e-05,0.0050083293690542
"g9452","g9452",6.13500570943674,-2.83132009581892,4.64758659581748,4.40756491489649e-05,0.0050083293690542
"g11908","g11908",5.49088840293675,-3.20954999411971,4.63785075548737,4.50219991968154e-05,0.00508504495747646
"g506","g506",5.36246577331717,-1.24530603233324,4.61349956855774,4.79681670858421e-05,0.00538536026761949
"g9187","g9187",-3.37682229332437,-0.126720247081749,-4.60530219388254,4.88061643835594e-05,0.00544682604778187
"g17070","g17070",-3.62362796112499,0.347928840424302,-4.58470613772658,5.15235118042131e-05,0.00571606108175853
"g11905","g11905",3.53954952576447,-4.02978482746448,4.56489211984556,5.4273588646113e-05,0.00598573831485866
"g9551","g9551",2.99071711271141,-3.72377307660456,4.55371811129579,5.5883516849081e-05,0.00612725179768081
"g17785","g17785",-3.04711699260993,3.9717837517604,-4.53496578718184,5.87040275555526e-05,0.00639908030604102
"g1680","g1680",3.84244564389437,-3.78428039367784,4.50620890937409,6.33262517424843e-05,0.00686302828855398
"g5794","g5794",4.71335858433387,1.0623082644019,4.4907644091464,6.60553396683004e-05,0.00711765266345382
"g1576","g1576",2.27132434129222,2.56127656422253,4.4873946469462,6.65100587410906e-05,0.00712569766478119
"g9537","g9537",-3.70984667252026,-1.4462930814477,-4.37900691290018,8.84003344248221e-05,0.00939191845568098
"g16809","g16809",-5.79990260522646,-1.86301277238828,-4.38105280707261,8.8664438991708e-05,0.00939191845568098
"g17647","g17647",2.76472993530046,-4.28789917197524,4.36202288712845,9.23987980597259e-05,0.00973250036416742
"g14930","g14930",2.69673165715167,-4.56243539209331,4.34685769942981,9.61433023280307e-05,0.010039374097342
"g22858","g22858",-1.84897904793537,2.78776498033891,-4.34590509893791,9.6383131768177e-05,0.010039374097342
"g5248","g5248",-3.14144214764802,-0.13016525991191,-4.33667686996116,9.87449987214895e-05,0.0102285634311006
"g18118","g18118",-2.77566378791693,-3.49659343159484,-4.33229937233193,9.98801456029361e-05,0.0102794724083432
"g22838","g22838",3.76523984987369,5.05592940242945,4.33024442029339,0.000100452594021738,0.0102794724083432
"g19942","g19942",5.18859873512861,0.334676109882678,4.33026606110497,0.000100881269568251,0.0102794724083432
"g23106","g23106",-2.00338893662678,1.94982262766296,-4.32101039288439,0.000102875973627146,0.0104260628623533
"g4187","g4187",-3.81444065663788,0.288148231337311,-4.27684811171705,0.000115529056815183,0.0116454531517627
"g22370","g22370",3.24382192582013,-3.47144219124456,4.26203940802965,0.000120049617214674,0.012005903715273
"g18651","g18651",4.43431360423337,-3.51841746844023,4.26157151841198,0.000120385615151279,0.012005903715273
"g925","g925",2.44382088682268,0.176027853121761,4.23149441218754,0.000130020548608775,0.0128981760098726
"g6646","g6646",2.31780506271298,-4.74650932268035,4.22291774359175,0.000132967538238233,0.0131210967075191
"g4767","g4767",2.55477263730922,2.68000474102473,4.21916825236339,0.000134276841573766,0.0131809240977306
"g16123","g16123",4.17646976469198,-0.692219958436095,4.21037001828446,0.000137546093548768,0.013431519312218
"g11336","g11336",4.89906685022614,0.179549014744814,4.19511671211532,0.000143515801437632,0.0138914347852329
"g10080","g10080",3.1365334555989,0.192627411402474,4.19312002737345,0.00014373771125581,0.0138914347852329
"g5087","g5087",4.53948448343935,0.953360924910426,4.18386554451538,0.000147566869935365,0.0141883653559905
"g10729","g10729",-2.72759226400184,-1.45062405754542,-4.17976961423472,0.000148829373996614,0.0142367445564414
"g8580","g8580",-2.74709803496828,-4.43316508768653,-4.17012532031246,0.000152623352417971,0.0144730707075922
"g23055","g23055",2.77811673710493,-4.52751188688168,4.16957287606556,0.000152843778340352,0.0144730707075922
"g18441","g18441",-3.49251135651142,-2.43062845187541,-4.1604467772198,0.000156557044951756,0.0147383769764104
