	A	Coef	t	P.value	F	F.p.value	Results	genes
g1519	1.533934	-0.2735057	0	0.9999997	6.186519	0.01955646	0	g1519
g15196	5.760844	0.1789365	0	0.9335909	0.07924084	0.7805396	0	g15196
g15197	8.462246	0.5128959	0	1	114.9862	4.422111e-11	0	g15197
g15198	-0.8361992	-3.461001	-3.327238	0.001303727	21.89513	7.701067e-05	-1	g15198
g1520	2.077809	1.49495	2.916372	0.003584662	77.5919	2.591703e-09	1	g1520
g15201	1.608646	-1.360968	-0.5193193	0.3050417	3.833784	0.06095477	0	g15201
g15202	6.66471	-2.590821	-9.783846	1.536815e-10	253.8934	5.318582e-15	-1	g15202
g15203	5.989957	-0.4905432	0	1	69.32156	7.79768e-09	0	g15203
g15204	5.744628	1.07026	1.031606	0.1558416	246.9369	7.403682e-15	0	g15204
g15205	4.496984	0.2448635	0	1	25.07499	3.226299e-05	0	g15205
g15206	5.1786	0.296685	0	1	61.97977	2.256104e-08	0	g15206
g15207	0.2212234	1.31968	1.380615	0.08952963	32.48274	5.213833e-06	0	g15207
g15209	6.416192	-1.345667	-2.181076	0.01916904	72.09436	5.333839e-09	0	g15209
g1521	-0.8718276	0.1937126	0	0.9998868	1.052382	0.314335	0	g1521
g15211	4.675959	-0.1344002	0	1	9.163708	0.005480367	0	g15211
g15212	4.631758	-0.8845801	0	0.7490949	27.24446	1.840745e-05	0	g15212
g15214	2.384175	-0.6209138	0	0.9903205	16.65703	0.000373445	0	g15214
g15215	3.658071	-0.4911663	0	0.9997624	14.82878	0.0006818345	0	g15215
g15216	6.740229	-0.4456565	0	1	98.66973	2.241314e-10	0	g15216
g15217	4.468255	0.05410615	0	1	0.8415256	0.367326	0	g15217
g15218	3.845474	0.004969509	0	1	0.006107488	0.938302	0	g15218
g15219	5.353703	-0.1649328	0	1	11.04129	0.002634176	0	g15219
g1522	6.113312	0.03190887	0	1	0.257491	0.6160928	0	g1522
g15220	10.51305	0.1496079	0	1	11.3202	0.002371724	0	g15220
g15221	-0.5040881	1.056855	0.141197	0.4444094	6.888918	0.01428139	0	g15221
g15223	2.191179	0.3351591	0	0.9990533	3.031088	0.09341248	0	g15223
g15224	0.1877419	-1.832161	-4.417936	7.691206e-05	94.61307	3.469153e-10	-1	g15224
g15225	4.27166	-0.979334	0	0.6251821	233.5598	1.433239e-14	0	g15225
g15226	6.451284	-0.2367186	0	1	23.70149	4.663826e-05	0	g15226
g15227	-0.5853136	1.186973	0.7617624	0.2265014	23.38646	5.082918e-05	0	g15227
g15228	6.897369	-0.3698676	0	1	99.58588	2.034793e-10	0	g15228
g15229	6.376589	-0.9570085	0	0.6898599	124.5727	1.857474e-11	0	g15229
g1523	8.308486	-0.2372517	0	1	22.9829	5.680143e-05	0	g1523
g15230	4.040257	-0.1600875	0	1	9.718729	0.004391459	0	g15230
g15231	9.097816	0.4252141	0	1	58.3996	3.915314e-08	0	g15231
g15232	7.15344	0.332258	0	1	60.52833	2.8132e-08	0	g15232
g15236	3.88219	-0.2370785	0	0.9999999	4.970096	0.03456926	0	g15236
g15237	3.368268	0.597844	0	0.9999408	45.09397	3.833631e-07	0	g15237
g15238	4.607143	-2.649967	-6.462441	3.634678e-07	107.7267	8.881679e-11	-1	g15238
g15239	2.464635	-2.121012	-6.28673	5.693587e-07	141.4866	4.567496e-12	-1	g15239
g1524	1.619132	-0.6770637	0	0.9965252	37.71783	1.654076e-06	0	g1524
g15240	-0.395368	-0.4942398	0	0.93127	2.240486	0.1463859	0	g15240
g15241	3.024912	-0.8321341	0	0.9576885	78.94523	2.182774e-09	0	g15241
g15249	1.930751	-1.434667	-3.365428	0.001183242	123.3869	2.061522e-11	-1	g15249
g1525	2.748712	0.537374	0	0.9999996	54.98521	6.775361e-08	0	g1525
g15250	1.225226	1.215441	0.7242693	0.2376584	16.69599	0.0003688015	0	g15250
g15253	-0.3174025	-1.111561	-0.5662713	0.2880134	31.8339	6.05572e-06	0	g15253
g15257	4.690262	-0.1152663	0	1	1.712914	0.2019685	0	g15257
g1526	6.748411	0.2803227	0	1	19.35537	0.0001615178	0	g1526
g15263	-2.694968	-5.489111	-13.13377	2.440171e-13	257.9064	4.411098e-15	-1	g15263
g15269	0.4586693	2.747404	3.237905	0.001629175	25.91712	2.587173e-05	1	g15269
g1527	5.721633	-0.1106792	0	1	5.589781	0.02575081	0	g1527
g15270	0.04333939	2.61383	3.306754	0.001371411	28.68422	1.285198e-05	1	g15270
g15271	1.928397	2.450724	2.312443	0.01443564	15.26023	0.0005899445	0	g15271
g15272	3.437156	0.964289	0	0.5583984	16.04641	0.0004551256	0	g15272
g15273	5.05655	-1.776867	-5.913477	1.492009e-06	182.9372	2.485509e-13	-1	g15273
g15274	2.117001	0.4581907	0	1	38.5843	1.380844e-06	0	g15274
g15275	5.894797	-1.002075	-0.008826326	0.4965123	18.1712	0.000231715	0	g15275
g15276	-0.2155259	-0.3239355	0	0.9928407	1.579395	0.2199338	0	g15276
g15277	4.66096	-1.494628	-2.716578	0.005764571	67.38348	1.023671e-08	-1	g15277
g15278	-2.117917	0.4809634	0	0.8052364	0.5878593	0.4500999	0	g15278
g15279	2.813156	-0.504765	0	0.994485	7.773283	0.009741287	0	g15279
g1528	2.420452	-0.4803408	0	0.8058141	0.5883092	0.4499284	0	g1528
g15280	0.8030413	2.410632	3.38758	0.001118924	33.51302	4.125339e-06	1	g15280
g15281	1.266534	1.366034	1.405442	0.08581701	27.51098	1.72099e-05	0	g15281
g15282	-0.7597834	0.1652654	0	0.9997225	0.6034127	0.4442338	0	g15282
g1529	-1.190847	-0.6479386	0	0.86161	4.178266	0.0511146	0	g1529
g15294	5.926001	0.2516535	0	0.9999999	5.815749	0.02318128	0	g15294
g15295	3.813651	-0.7870292	0	0.9779394	61.07088	2.589315e-08	0	g15295
g15296	3.693591	-0.6207262	0	0.9998479	46.34188	3.040393e-07	0	g15296
g15297	4.31542	-0.3574962	0	1	21.02422	9.879491e-05	0	g15297
g15298	4.217735	-0.441805	0	1	42.04489	6.877831e-07	0	g15298
g15299	6.087696	-0.2547218	0	1	32.42562	5.282624e-06	0	g15299
g15300	4.681388	-1.10565	-1.340394	0.09581097	196.7726	1.069299e-13	0	g15300
g15301	5.079413	-0.1223714	0	1	2.728252	0.1105202	0	g15301
g15302	2.668367	-0.6917465	0	0.9957959	40.90206	8.622295e-07	0	g15302
g15306	5.991485	-0.6253162	0	0.9999984	96.41374	2.852508e-10	0	g15306
g15307	4.374069	-3.558325	-11.51405	4.694123e-12	256.4697	4.715213e-15	-1	g15307
g15308	2.351788	0.2829972	0	0.9981869	1.589591	0.2184936	0	g15308
g15309	0.5371106	-3.000235	-7.046181	8.384729e-08	111.7008	6.035355e-11	-1	g15309
g1531	4.558397	-0.2860951	0	0.9881522	0.9234906	0.345343	0	g1531
g15310	-0.6207372	-3.846762	-6.596909	2.583842e-07	79.4638	2.044985e-09	-1	g15310
g15311	2.898413	-0.7734382	0	0.9237453	25.30557	3.0359e-05	0	g15311
g15313	6.023895	-0.4467065	0	1	45.04904	3.866062e-07	0	g15313
g15314	4.771316	-0.176594	0	1	11.99457	0.001847197	0	g15314
g15316	4.862264	-0.3757489	0	1	25.33932	3.009062e-05	0	g15316
g15318	1.706504	-0.1793872	0	0.9999995	1.897577	0.1800006	0	g15318
g1532	2.058394	1.218949	0.9722571	0.1699056	29.29873	1.105825e-05	0	g1532
g15320	1.895862	0.4462829	0	0.9807926	3.087361	0.09058106	0	g15320
g15321	4.718238	-0.02588096	0	0.9998602	0.01048809	0.9192097	0	g15321
g15322	5.073544	0.2102284	0	0.9897066	0.4238211	0.5207041	0	g15322
g15323	3.856367	0.04503214	0	1	0.2455611	0.6243479	0	g15323
g15324	5.550489	-0.7775825	0	0.999306	156.2444	1.502105e-12	0	g15324
g15325	2.416069	-0.4416485	0	1	34.25535	3.493929e-06	0	g15325
g15326	4.401834	-0.1111097	0	1	4.069391	0.05401694	0	g15326
g15327	5.174222	-0.390772	0	0.9999996	17.08875	0.0003253201	0	g15327
g15328	6.297571	0.4568522	0	1	53.3815	8.838033e-08	0	g15328
g1533	-1.573722	1.079871	0.3382167	0.3689472	20.91005	0.0001021119	0	g1533
g15331	2.097266	0.29561	0	0.9999995	7.101033	0.01301246	0	g15331
g15332	6.448012	0.3971801	0	1	33.95974	3.731917e-06	0	g15332
g15334	4.243792	2.264137	4.464662	6.797072e-05	63.94317	1.683612e-08	1	g15334
g15336	2.699427	-14.83195	-22.43266	6.40327e-19	578.6173	2.158071e-19	-1	g15336
g15338	-0.4402614	1.70601	1.907934	0.03370625	21.25535	9.243052e-05	0	g15338
g1534	3.047862	-0.0337998	0	1	0.2717901	0.6065113	0	g1534
g15341	2.127938	-0.5743836	0	0.9987734	20.45276	0.0001166545	0	g15341
g15342	2.026498	-1.202819	-1.461235	0.07791894	75.09742	3.578248e-09	0	g15342
g15344	7.566287	-0.2053986	0	1	35.24697	2.807811e-06	0	g15344
g15345	5.629868	-0.6999519	0	0.9999993	210.1735	4.959682e-14	0	g15345
g15346	1.630987	-1.158773	-1.157831	0.1286881	71.40576	5.855337e-09	0	g15346
g15348	2.18091	-1.366284	-2.604343	0.007483992	94.37168	3.562172e-10	-1	g15348
g15349	4.017501	0.6118482	0	0.999925	48.71219	1.979279e-07	0	g15349
g1535	6.412518	0.2105911	0	1	16.91922	0.0003433681	0	g1535
g15352	7.918217	3.503345	8.289875	4.238742e-09	134.5923	7.946613e-12	1	g15352
g15353	2.947466	-0.1610184	0	0.9997087	0.5613289	0.4603976	0	g15353
g15354	7.075723	-0.2996786	0	1	54.9376	6.828496e-08	0	g15354
g15355	6.519612	0.2974131	0	1	47.00547	2.692245e-07	0	g15355
g15356	3.76134	-0.1029367	0	1	2.653426	0.1152899	0	g15356
g15357	7.276084	-1.756636	-8.051465	7.395464e-09	349.4132	1.123768e-16	-1	g15357
g15358	4.592398	-0.2270852	0	1	7.948425	0.009045083	0	g15358
g15359	6.112352	-0.3471395	0	1	29.53294	1.044733e-05	0	g15359
g1536	5.279198	-0.4809577	0	0.9999974	27.8867	1.566221e-05	0	g1536
g15360	0.4054075	-2.834363	-9.963772	1.051045e-10	237.0216	1.204153e-14	-1	g15360
g15362	8.327	-0.05739057	0	1	2.254985	0.1451382	0	g15362
g15363	5.003644	-0.6599457	0	0.9999918	104.3156	1.249055e-10	0	g15363
g15364	4.785107	-0.3274676	0	1	21.52835	8.547761e-05	0	g15364
g15365	6.965852	-0.3559748	0	1	65.52346	1.336476e-08	0	g15365
g15366	4.506918	-0.7274878	0	0.996229	59.74054	3.176197e-08	0	g15366
g15367	5.357253	-0.5920579	0	0.9999996	85.91801	9.323416e-10	0	g15367
g15368	4.660887	-0.249291	0	1	9.178931	0.005446853	0	g15368
g15369	6.554811	0.1867759	0	1	18.62913	0.0002012823	0	g15369
g1537	9.126754	0.3782648	0	1	81.95846	1.50107e-09	0	g1537
g15370	5.895628	-1.272623	-3.062688	0.002512203	204.3994	6.867858e-14	-1	g15370
g15371	4.471424	-0.0487654	0	1	0.3401643	0.56472	0	g15371
g15372	5.097202	-0.2487126	0	1	15.97111	0.0004664672	0	g15372
g15373	5.670248	-0.02254044	0	1	0.04173071	0.839712	0	g15373
g15374	-1.294948	-0.3548684	0	0.9971139	2.733739	0.1101796	0	g15374
g15377	1.406663	0.7264859	0	0.9613075	23.84006	4.491422e-05	0	g15377
g1538	-1.39772	-0.08309179	0	0.9997588	0.1261674	0.7252821	0	g1538
g15380	5.896542	-0.03440304	0	1	0.4474701	0.5093888	0	g15380
g15383	3.826743	-0.6839893	0	0.9825019	23.16514	5.401565e-05	0	g15383
g15384	2.536184	2.490034	7.390153	3.600681e-08	152.5193	1.971482e-12	1	g15384
g15385	0.8764986	-0.9282198	0	0.6250972	17.36716	0.0002978684	0	g15385
g15386	1.605611	1.194157	1.394438	0.08744718	73.55554	4.385532e-09	0	g15386
g15387	2.120242	0.2915034	0	0.9999559	3.625748	0.06792527	0	g15387
g15388	2.931538	0.6818701	0	0.8946786	7.564903	0.01064695	0	g15388
g15389	5.347529	-0.566557	0	0.9350914	4.179014	0.05109526	0	g15389
g1539	6.263816	-0.3189946	0	1	38.22314	1.488314e-06	0	g1539
g15391	-1.298596	-0.5402965	0	0.9043313	2.483668	0.1270293	0	g15391
g15392	2.958926	1.236565	1.63973	0.05650566	73.4644	4.439029e-09	0	g15392
g15393	2.68436	0.6738437	0	0.9941311	31.32289	6.821865e-06	0	g15393
g15394	3.696752	0.9394896	0	0.7802994	148.6069	2.639517e-12	0	g15394
g15395	3.909965	1.096998	1.21316	0.117945	188.2454	1.786776e-13	0	g15395
g15397	4.32566	-2.867519	-6.99063	9.62423e-08	115.2166	4.327888e-11	-1	g15397
g15398	4.017501	0.1158141	0	1	1.304274	0.263761	0	g15398
g15399	4.099686	0.8922151	0	0.7747691	40.21567	9.89506e-07	0	g15399
g1540	5.470526	-0.8009691	0	0.9987572	181.3108	2.754662e-13	0	g1540
g15400	0.0725542	0.6724542	0	0.9135957	8.278317	0.007876817	0	g15400
g15403	6.450163	1.1213	1.344644	0.09513152	154.5031	1.704501e-12	0	g15403
g15405	6.693949	-0.06739389	0	1	3.490612	0.07293608	0	g15405
g15406	5.38617	0.4574007	0	1	70.77503	6.381389e-09	0	g15406
g15407	5.639818	-0.004963761	0	1	0.01644574	0.8989373	0	g15407
g15408	3.30801	-0.7006578	0	0.9953454	43.1737	5.522517e-07	0	g15408
g15409	3.686437	-0.6803407	0	0.971124	17.84096	0.0002567351	0	g15409
g1541	5.41346	-0.5728833	0	1	119.837	2.830706e-11	0	g1541
g15411	-2.161934	-0.9756201	0	0.5407882	0.9223024	0.3456482	0	g15411
g15412	5.45799	-0.08675881	0	1	3.325283	0.07964758	0	g15412
g15414	0.120478	1.544309	2.413094	0.0115517	46.87333	2.757989e-07	1	g15414
g15415	3.462075	-2.287108	-4.043797	0.0002060137	51.63239	1.188481e-07	-1	g15415
g15417	2.524952	-13.81699	-17.81703	1.85983e-16	368.9143	5.779465e-17	-1	g15417
g15418	0.9071094	-1.060518	-0.101013	0.4611362	3.133417	0.08833684	0	g15418
g15419	-1.071898	3.520826	3.720708	0.0004778113	27.00565	1.955698e-05	1	g15419
g1542	6.94852	0.3248009	0	1	66.66841	1.133442e-08	0	g1542
g15422	3.831966	-1.243884	-2.041289	0.02570511	108.3936	8.317472e-11	0	g15422
g15423	-1.22035	0.5256486	0	0.7533321	0.4143847	0.525346	0	g15423
g15424	3.848974	1.569124	5.149144	1.10883e-05	201.5446	8.091599e-14	1	g15424
g15425	4.919116	1.209901	1.422491	0.08333881	67.23082	1.046106e-08	0	g15425
g15426	2.837326	2.201737	0.9044037	0.1986532	2.745595	0.1094477	0	g15426
g15427	4.559577	0.6812581	0	0.9529792	13.79071	0.000972928	0	g15427
g15428	7.20738	0.462446	0	0.9999949	21.91829	7.65073e-05	0	g15428
g1543	2.545172	0.8193689	0	0.990315	127.7316	1.41275e-11	0	g1543
g15431	3.574647	2.295617	5.396109	5.778008e-06	91.4128	4.948779e-10	1	g15431
g15432	0.4890845	-0.3417473	0	0.8374974	0.1183712	0.733553	0	g15432
g15433	2.037974	0.6879304	0	0.8764671	6.811465	0.01477808	0	g15433
g15434	-0.05464545	-1.61392	-2.691879	0.00610771	50.07855	1.555169e-07	-1	g15434
g15435	1.74167	0.7208649	0	0.9495939	19.29311	0.0001645694	0	g15435
g15436	5.875909	1.328876	3.238594	0.001626271	171.2452	5.302836e-13	1	g15436
g15437	2.995868	0.9356872	0	0.7166063	71.23671	5.991593e-09	0	g15437
g15438	5.727176	0.2934643	0	0.999898	3.20613	0.08492209	0	g15438
g15439	5.91363	1.055017	0.5574646	0.2909703	114.2764	4.726525e-11	0	g15439
g1544	7.40463	0.8772126	0	0.9657469	184.2259	2.29235e-13	0	g1544
g15440	3.510565	0.008461087	0	1	0.00379806	0.9513263	0	g15440
g15441	5.669037	0.9100143	0	0.7837999	65.02375	1.437076e-08	0	g15441
g15442	3.932182	0.9139738	0	0.7940148	78.46063	2.320601e-09	0	g15442
g15443	4.986499	-0.6444987	0	0.9919785	21.77925	7.958364e-05	0	g15443
g15445	0.2012197	1.491892	2.159848	0.02005429	42.9123	5.80853e-07	0	g15445
g15446	0.04128353	1.468791	2.290086	0.01515377	51.48314	1.219284e-07	0	g15446
g15447	3.10936	1.468742	2.495209	0.009604132	61.12756	2.567058e-08	1	g15447
g15448	0.4293011	1.316707	1.642672	0.05619843	46.64075	2.87794e-07	0	g15448
g15449	0.6389124	1.729528	2.86472	0.004057968	46.12496	3.164477e-07	1	g15449
g15451	0.1917585	0.6345842	0	0.9537071	9.190115	0.005422372	0	g15451
g15452	1.127655	1.4325	1.729479	0.04774324	32.81319	4.834333e-06	0	g15452
g15453	2.887135	1.217348	1.191496	0.1220687	44.53532	4.258638e-07	0	g15453
g15454	3.806409	1.284083	1.462949	0.07768577	43.72744	4.965512e-07	0	g15454
g15456	4.030618	1.756294	5.215022	9.31626e-06	146.6647	3.058461e-12	1	g15456
g15457	0.02996164	0.6862149	0	0.8991286	8.200485	0.008136772	0	g15457
g15458	-1.115284	-1.480046	-1.965255	0.03003307	36.71319	2.045801e-06	0	g15458
g15459	5.489971	-0.5330569	0	0.9999971	41.71692	7.33584e-07	0	g15459
g1546	0.6282795	2.790737	2.88315	0.00388359	20.18871	0.0001260585	1	g1546
g15460	5.304442	0.346828	0	1	21.77886	7.959236e-05	0	g15460
g15461	0.9044646	2.920444	6.216787	6.813242e-07	89.37714	6.235314e-10	1	g15461
g15462	3.268967	-0.8156131	0	0.9536879	59.6098	3.24117e-08	0	g15462
g15463	1.280537	-0.2823464	0	0.9998625	2.727397	0.1105734	0	g15463
g15465	-0.521436	-0.4633852	0	0.9886222	4.366619	0.04649734	0	g15465
g15466	0.7784344	-0.5163884	0	0.9622295	3.904265	0.05877938	0	g15466
g15467	2.103633	-0.9510181	0	0.5895557	19.71438	0.0001450719	0	g15467
g15468	5.501336	0.8417369	0	0.889045	44.28511	4.465216e-07	0	g15468
g15469	1.678415	3.0695	6.990966	9.616184e-08	107.5174	9.067156e-11	1	g15469
g15470	3.651585	1.045957	0.4644467	0.3230815	111.7364	6.014782e-11	0	g15470
g15471	4.893574	1.162621	1.434737	0.08159418	105.213	1.140901e-10	0	g15471
g15472	4.553957	0.9719856	0	0.6249091	124.6351	1.847355e-11	0	g15472
g15473	5.424993	1.13909	0.7927931	0.2175084	42.15444	6.731779e-07	0	g15473
g15474	4.063637	2.322101	6.637226	2.333362e-07	135.8958	7.143711e-12	1	g15474
g15475	4.31932	0.7574882	0	0.9346484	23.74967	4.603082e-05	0	g15475
g15476	4.87559	1.717351	3.270066	0.001503364	61.28687	2.505591e-08	1	g15476
g15479	5.900356	0.6206023	0	0.9999974	87.12604	8.089947e-10	0	g15479
g15480	6.128026	0.05567217	0	1	0.3160255	0.5787829	0	g15480
g15481	0.8677159	2.597896	6.504941	3.262339e-07	111.8493	5.95013e-11	1	g15481
g15482	3.692796	1.37692	1.347346	0.09470141	24.22575	4.046758e-05	0	g15482
g15483	-0.4444857	2.976606	3.79728	0.0003917701	32.7	4.960857e-06	1	g15483
g15484	3.726863	0.865684	0	0.6663621	7.852568	0.00941912	0	g15484
g15485	-0.7112433	0.6188351	0	0.9403125	6.832562	0.01464093	0	g15485
g15488	1.053954	1.096322	0.325554	0.3736735	13.73005	0.000993675	0	g15488
g15489	2.624797	0.9850321	0	0.5273916	20.84492	0.0001040579	0	g15489
g15495	2.342959	-0.4185781	0	0.9999954	15.57721	0.0005309968	0	g15495
g15496	1.179635	-0.4845696	0	0.994974	6.805095	0.01481976	0	g15496
g15497	-0.1685294	-0.26674	0	0.9998737	2.367617	0.1358635	0	g15497
g15498	6.124055	-0.21836	0	1	21.72481	8.082402e-05	0	g15498
g15499	5.453002	-0.09948517	0	1	2.322862	0.1394624	0	g15499
g155	1.561596	3.319626	2.539329	0.008721384	13.20627	0.001194127	1	g155
g15500	5.258389	-0.5373954	0	1	78.86261	2.205634e-09	0	g15500
g15501	8.663312	-2.361978	-15.05899	1.015198e-14	682.0296	2.719347e-20	-1	g15501
g15502	3.859314	0.009749651	0	1	0.008068155	0.9291109	0	g15502
g15503	5.080095	0.2948183	0	1	40.56193	9.229421e-07	0	g15503
g15504	5.44294	-0.9843781	0	0.5818847	173.082	4.693852e-13	0	g15504
g15505	5.878362	0.2583032	0	1	47.01137	2.689348e-07	0	g15505
g15506	4.41742	0.3854762	0	1	73.5492	4.389231e-09	0	g15506
g15507	7.628908	0.3230975	0	1	98.97949	2.16907e-10	0	g15507
g15508	0.8742001	-0.42485	0	0.9998321	9.26965	0.005251699	0	g15508
g15509	1.043239	-1.493958	-2.257273	0.0162738	46.60844	2.89504e-07	0	g15509
g15510	7.545061	0.5280033	0	1	176.9828	3.636086e-13	0	g15510
g15511	3.252979	-1.14603	-0.6337169	0.2658789	24.73426	3.531629e-05	0	g15511
g15512	3.712345	-0.6413043	0	0.999998	107.5249	9.06046e-11	0	g15512
g15513	7.635375	0.2882416	0	1	32.08953	5.707723e-06	0	g15513
g15514	7.532822	-0.6653826	0	0.9999967	124.451	1.877372e-11	0	g15514
g15515	5.758595	-0.1382075	0	1	8.268602	0.007908764	0	g15515
g15516	4.732452	0.2730818	0	1	30.44427	8.394515e-06	0	g15516
g15517	2.748969	-0.03390348	0	1	0.2159854	0.645954	0	g15517
g15519	3.30851	-0.1160582	0	1	2.574654	0.1205721	0	g15519
g1552	7.422037	0.6223798	0	0.9936059	19.3978	0.0001594734	0	g1552
g15520	6.252426	0.2733892	0	1	51.82352	1.15025e-07	0	g15520
g15521	-1.678054	1.347922	1.165389	0.1271796	20.38483	0.0001189993	0	g15521
g15523	-0.6133702	0.8676315	0	0.7438901	18.96702	0.0001816037	0	g15523
g15527	-2.682812	-1.031913	-0.0253283	0.5493889	0.6707661	0.42017	0	g15527
g15535	3.77778	-0.4386698	0	0.9999969	19.35721	0.0001614285	0	g15535
g15537	6.654802	0.01908058	0	1	0.1474381	0.7040933	0	g15537
g15538	5.2464	-0.3206264	0	1	47.02548	2.682438e-07	0	g15538
g15539	-0.8404727	0.04303901	0	0.9999077	0.0352261	0.8525682	0	g15539
g15541	0.3809045	0.8999209	0	0.6743931	16.91027	0.0003443496	0	g15541
g15543	2.186624	0.1888941	0	1	3.034268	0.0932498	0	g15543
g15544	2.132322	-13.60866	-16.87329	6.928485e-16	331.6596	2.12312e-16	-1	g15544
g15545	0.4440066	-0.2593348	0	0.9999851	3.112339	0.08935592	0	g15545
g15546	4.053312	-9.619478	-12.54604	6.963978e-13	196.0444	1.116355e-13	-1	g15546
g15547	6.548828	-0.7104345	0	0.9995757	85.39147	9.923114e-10	0	g15547
g15549	6.718341	-0.5496951	0	0.9927632	10.22036	0.003607882	0	g15549
g1555	2.060126	-0.3788789	0	0.9999909	10.14615	0.003713537	0	g1555
g15550	7.68895	0.2783439	0	1	24.38914	3.872926e-05	0	g15550
g15551	8.085516	-0.424688	0	1	106.6749	9.857057e-11	0	g15551
g15552	4.92437	0.1912375	0	1	23.30391	5.199331e-05	0	g15552
g15553	-0.1027054	-0.2981876	0	0.9954317	1.429691	0.2425217	0	g15553
g15556	-0.3076298	0.1542456	0	0.9999837	0.8312918	0.37021	0	g15556
g1556	6.150003	0.101027	0	1	5.068586	0.03296745	0	g1556
g15563	3.036472	0.09497313	0	1	1.507448	0.2304424	0	g15563
g15564	-0.9767809	-1.096869	-0.356118	0.3623015	16.26024	0.0004245133	0	g15564
g15565	6.048547	0.1100571	0	1	8.507696	0.007162014	0	g15565
g15568	-0.5346836	-1.113021	-0.4118271	0.3419075	16.44807	0.0003994562	0	g15568
g15569	3.55569	-12.99298	-21.18588	2.625053e-18	526.8128	6.990697e-19	-1	g15569
g1557	-0.1836205	0.2848761	0	0.9987597	1.777047	0.1939853	0	g1557
g15570	5.287547	-0.6415224	0	0.9999984	110.5395	6.74872e-11	0	g15570
g15571	4.419432	-1.544171	-5.203245	9.610714e-06	218.0059	3.229531e-14	-1	g15571
g15572	8.136033	0.02489861	0	1	0.455833	0.5054913	0	g15572
g15573	6.511355	0.1704509	0	1	24.47381	3.786021e-05	0	g15573
g15574	4.794975	-0.09901232	0	1	6.769681	0.01505388	0	g15574
g15575	5.298321	-0.30835	0	1	45.55846	3.514994e-07	0	g15575
g15576	6.673933	-0.03492059	0	1	1.376864	0.2511901	0	g15576
g15577	2.323806	0.7838641	0	0.726831	4.912682	0.03554285	0	g15577
g15578	4.09318	-0.3644556	0	0.9999995	13.1815	0.001204636	0	g15578
g15579	4.369769	0.1135825	0	1	4.940251	0.03507161	0	g15579
g15580	7.522046	-0.4528475	0	1	99.53304	2.04613e-10	0	g15580
g15581	5.307272	-10.08943	-24.89638	4.571982e-20	763.7171	6.492925e-21	-1	g15581
g15582	5.201185	-0.5413917	0	1	76.5068	2.979188e-09	0	g15582
g15583	9.581675	0.3563433	0	1	36.727	2.039784e-06	0	g15583
g15584	-0.4674438	-0.5190268	0	0.9871615	6.516423	0.01685147	0	g15584
g15585	5.8451	-0.2143692	0	1	46.20823	3.116212e-07	0	g15585
g15586	4.456697	-0.1293863	0	1	5.658401	0.02493871	0	g15586
g15587	2.472344	-1.259981	-0.8751635	0.1947176	17.98964	0.0002451271	0	g15587
g15588	5.893642	-0.778672	0	0.9996809	185.9736	2.055778e-13	0	g15588
g15589	6.030081	0.01132782	0	1	0.1188579	0.7330278	0	g15589
g1559	7.011453	-2.585964	-16.91381	6.362958e-16	760.5737	6.841632e-21	-1	g1559
g15590	3.599114	-0.64399	0	0.8547329	3.807153	0.06180028	0	g15590
g15591	-0.7484254	-0.5524241	0	0.9539571	4.657264	0.04026021	0	g15591
g1560	4.313648	2.193302	6.429778	3.949974e-07	139.6652	5.275153e-12	1	g1560
g15608	-1.628956	-6.352362	-8.804069	1.310788e-09	109.1808	7.700577e-11	-1	g15608
g15615	-1.27232	-3.169476	-2.179725	0.01936497	10.14071	0.003721407	0	g15615
g15619	1.485855	-1.276011	-1.964351	0.03008816	82.46974	1.410155e-09	0	g15619
g1562	6.293474	-0.2608052	0	1	42.33429	6.499214e-07	0	g1562
g15620	5.228983	-1.473958	-2.432047	0.0110724	57.20499	4.731071e-08	-1	g15620
g15622	2.802537	-2.31423	-3.337067	0.001270837	34.53027	3.287226e-06	-1	g15622
g15623	5.840865	-0.6008407	0	0.9995648	31.97618	5.859299e-06	0	g15623
g15635	4.045083	4.347772	5.394749	5.800742e-06	49.08675	1.85184e-07	1	g15635
g15648	6.557945	-0.4889443	0	0.9982737	9.458959	0.004868537	0	g15648
g1565	-1.737755	-0.2964754	0	0.9070238	0.2904797	0.5944624	0	g1565
g15656	2.386857	-14.48551	-24.05715	1.108787e-19	667.7614	3.551782e-20	-1	g15656
g15657	6.138727	-0.46052	0	1	129.5184	1.213172e-11	0	g15657
g15658	3.944829	0.5760636	0	0.99999	49.7316	1.652675e-07	0	g15658
g15659	4.56482	-0.8110694	0	0.9878219	105.2164	1.140513e-10	0	g15659
g1566	0.2643562	0.1250398	0	0.9999907	0.5540399	0.4632939	0	g1566
g15660	-1.632705	1.76285	2.519543	0.009088121	33.89972	3.782341e-06	1	g15660
g15661	2.120771	-1.92257	-6.125505	8.618213e-07	162.9482	9.336035e-13	-1	g15661
g15667	-0.8864611	-5.682715	-8.976024	8.912188e-10	118.6545	3.151493e-11	-1	g15667
g15668	1.591958	-5.3185	-7.792846	1.364724e-08	92.10955	4.576686e-10	-1	g15668
g15669	-1.471363	1.434363	1.119086	0.1366285	13.6565	0.001019476	0	g15669
g15672	0.2439796	-5.215283	-6.074254	9.846502e-07	56.47916	5.31481e-08	-1	g15672
